trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
209,False,"{'a': 0.25, 'e': 0.12368713581745483}",35,24,19.52219094505405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.25, 'e': 0.12245642825298191}",20,0,-14.259123866669778,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
211,False,"{'a': 0.25, 'e': 0.12123796643338168}",20,11,12.168567925050327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.25, 'e': 0.12003162851145673}",20,5,26.763629220172287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.25, 'e': 0.11883729385240965}",25,2,9.1003185932531,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.25, 'e': 0.11765484302177918}",25,13,20.317393494934144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.25, 'e': 0.11648415777349697}",35,25,21.14562565342485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.25, 'e': 0.11532512103806251}",20,14,11.723498705969178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.25, 'e': 0.1141776169108365}",20,10,21.927388772710287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.25, 'e': 0.11304153064044985}",25,14,15.505781109988584,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.25, 'e': 0.11191674861732888}",25,20,11.625811533043493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.25, 'e': 0.11080315836233387}",30,13,-24.842581380164944,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
221,False,"{'a': 0.25, 'e': 0.10970064851551141}",20,8,18.723961599634016,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.25, 'e': 0.10860910882495796}",25,10,17.897797989131057,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.25, 'e': 0.10752843013579495}",25,11,11.117801731556042,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.25, 'e': 0.10645850437925281}",20,16,7.704377352071851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.25, 'e': 0.10539922456186433}",30,12,30.198328532820558,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.25, 'e': 0.10435048475476499}",20,14,10.277494425783576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.25, 'e': 0.1033121800831002}",20,8,21.28099696805439,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.25, 'e': 0.10228420671553744}",25,14,14.1612607516361,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.25, 'e': 0.1012664618538834}",25,12,15.799942422904241,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.25, 'e': 0.10025884372280371}",20,7,11.937840795875381,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.25, 'e': 0.099261251559645658}",20,12,10.253689156482697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.25, 'e': 0.098273585604361544}",20,9,9.079613940141924,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.25, 'e': 0.097295747089532758}",20,7,24.95118613550488,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.25, 'e': 0.096327638230493035}",25,11,23.46275443909446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.25, 'e': 0.095369162215549613}",20,16,5.679345012193247,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.25, 'e': 0.094420223196302347}",30,13,11.6774581332722,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
237,False,"{'a': 0.25, 'e': 0.093480726278058465}",20,8,19.74095372358932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.25, 'e': 0.09255057751034329}",25,13,-20.909128118077366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.25, 'e': 0.091629683877504836}",25,8,27.89549500477523,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.25, 'e': 0.090717953289412512}",30,21,15.20660798965126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.25, 'e': 0.089815294572247628}",20,6,23.44237867014716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.25, 'e': 0.088921617459386343}",20,2,6.834279969407937,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.25, 'e': 0.088036832582372548}",25,20,10.310816723127415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.25, 'e': 0.087160851461981298}",20,11,14.073933325225978,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.25, 'e': 0.086293586499370495}",20,10,17.23287528404329,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.25, 'e': 0.085434950967321233}",30,13,26.59350501024027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.25, 'e': 0.084584859001564691}",25,13,18.884315186322144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.25, 'e': 0.083743225592195963}",20,13,13.990528692853754,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.25, 'e': 0.082909966575172661}",30,13,28.822910634631274,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.25, 'e': 0.0820849986238988}",25,18,15.596561224060604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.25, 'e': 0.081268239240891674}",30,8,4.648477631950896,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.25, 'e': 0.080459606749532439}",20,15,9.894536572358167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.25, 'e': 0.079659020285898011}",20,10,19.912178940347296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.25, 'e': 0.078866399790674946}",20,10,16.82289511757848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.25, 'e': 0.078081666001153127}",25,8,29.73790114471266,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.25, 'e': 0.077304740443299741}",25,15,5.868256581181575,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.25, 'e': 0.076535545423911513}",30,10,39.14777664087387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.25, 'e': 0.075774004022845481}",25,17,14.239444902924975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.25, 'e': 0.075020040085326978}",20,8,-4.125555858474063,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.25, 'e': 0.074273578214333877}",25,13,19.847159540797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.25, 'e': 0.073534543763057097}",25,11,26.181047526337643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.25, 'e': 0.072802862827435588}",20,9,2.9323330054306056,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.25, 'e': 0.0720784622387661}",25,13,18.558126825969094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.25, 'e': 0.071361269556386053}",20,16,8.984419215914667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.25, 'e': 0.070651213060429596}",20,16,7.600574946999346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.25, 'e': 0.069948221744655356}",25,15,21.185037842363354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.25, 'e': 0.069252225309345994}",25,17,17.373543736293314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.25, 'e': 0.068563154154277911}",35,18,21.066755351478967,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.25, 'e': 0.067880939371761442}",30,24,11.74704340316055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.25, 'e': 0.067205512739749756}",30,3,36.6503689402174,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.25, 'e': 0.066536806715016855}",25,18,12.429661481183265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.25, 'e': 0.065874754426402948}",25,15,16.76073651549319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.25, 'e': 0.065219289668127525}",30,8,29.172263947059268,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.25, 'e': 0.06457034689316847}",20,13,13.766019680510375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.25, 'e': 0.06392786120670757}",30,19,20.96964658551681,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.25, 'e': 0.063291768359640704}",30,14,30.616759535248093,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.25, 'e': 0.062662004742153152}",25,13,20.722136810666463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.25, 'e': 0.06203850737735829}",35,8,41.62116181712251,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.25, 'e': 0.061421213915000127}",25,20,9.993483967211898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.25, 'e': 0.060810062625217952}",20,14,11.263013191304035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.25, 'e': 0.060204992392373542}",25,17,3.7041180583073556,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.25, 'e': 0.059605942708939368}",25,3,35.76339241107029,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.25, 'e': 0.059012853669447841}",20,16,7.221987815930623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.25, 'e': 0.058425665964500828}",20,10,19.24162300268357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.25, 'e': 0.057844320874838456}",20,7,8.030154257356486,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.25, 'e': 0.057268760265467358}",25,18,-29.20984647821538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.25, 'e': 0.056698926579846903}",25,1,36.78674485308307,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.25, 'e': 0.056134762834133725}",20,13,13.286232946855248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.25, 'e': 0.055576212611483058}",25,14,19.850504366463028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.25, 'e': 0.055023220056407231}",25,17,16.43221215175232,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.25, 'e': 0.054475729869189859}",30,15,27.672895612802172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.25, 'e': 0.053933687300356019}",25,11,24.462071380176774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.25, 'e': 0.053397038145197084}",25,10,-25.46257598442293,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
294,False,"{'a': 0.25, 'e': 0.052865728738350368}",25,12,22.212838528807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.25, 'e': 0.052339705948432381}",20,1,29.16875158983848,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.25, 'e': 0.051818917172725833}",20,3,27.647855910299324,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.25, 'e': 0.051303310331919108}",25,17,14.403497268143706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.25, 'e': 0.050792833864898503}",30,20,21.309618876738277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.25, 'e': 0.050287436723591865}",25,13,24.89933140222976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.25, 'e': 0.049787068367863944}",25,17,-25.44984091359802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1,True,"{'a': 0, 'e': 0}",20,16,9.412095053870683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,6,29.484119355438494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,14,30.953913303407468,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,7,22.50726689289484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,16,21.984716391982257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,12.38570596532266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,13,31.14314205283775,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,17,15.117555387108002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,17.636643455099087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,7,24.963176351600183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,12,13.426202376736914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,21,16.585537032673766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,16,9.728794839812611,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,12,14.277010209802905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,9,30.89380617733874,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,13,13.152421175868763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,11,37.11501833304812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,16,17.56957937521204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,20,15.747837382538364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",30,20,19.260515270090842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,5,27.172533812532407,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,12,12.034000560006085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,12,35.281859314643484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,18,11.647734009574751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,16,7.350816704163463,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,11,23.49764675606716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,5,34.284133098452656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,19,12.05419036543515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,8,24.062307237922006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,8,29.938675753801054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,12,23.793569522914403,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,10,24.990131383726858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,10,17.77727451151836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,15,20.41950354151117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,0,28.834842843155343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",20,0,34.894445116904066,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,13,27.477129848848815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,13,19.67519510053018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,13,14.959987104803789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,8,28.650918071040774,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,14,20.80692448521534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",25,13,21.55759957077016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,8,23.05279166976279,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,14,12.28628951577468,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,16,7.838624840616186,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,12,13.474452998967386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,15,23.067558523117924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,17,14.658860211665173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,11,14.396300672986069,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,6,26.596000325369445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,9,23.82398314569685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,6,25.761648663452846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,12,16.661062587645223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,13,15.630616594653027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,19,13.377971490140926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,10,17.00709905458768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",20,0,31.229374806922806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,True,"{'a': 0, 'e': 0}",20,16,8.176078997556338,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",25,19,8.150358510611497,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,10,17.272291033809115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,15,11.078274039861686,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",35,21,26.846705555254566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,11,16.678872968243184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,6,23.27254510774773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,6,24.16474215188024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",25,11,24.339226354137395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,5,26.946474247129338,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,7,31.49667868378531,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,10,17.061350561165508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",25,17,16.01261504591858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,18,10.453092299048805,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,8,23.60254758620209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",30,12,36.07820422226793,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",25,15,16.881879963889737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,18,13.091791791536574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,8,28.47902555086801,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,8,21.60182443111546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",20,0,27.82569803395061,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0, 'e': 0}",20,14,12.41239665072273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",20,12,16.732054485346755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,11,16.35533702663147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,13,20.44340280881142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",25,11,26.437511562659004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,14,12.62286985999923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",20,16,7.87835464906083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",25,19,10.902287884344858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,20,7.563694314882171,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",20,9,19.110089653107472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",30,22,18.802475866519693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",25,13,23.253254075740756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,8,26.671336199320734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,15,18.42905426638591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",25,11,23.420812223621187,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",30,13,29.14663828599147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,12,16.043599610284954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",25,12,24.15851418406624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,10,18.87308459748723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",20,14,12.484307432838081,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",20,6,25.599942412714732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,7,21.43028493313179,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
