trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
100,False,"{'a': 0.25, 'e': 0.3660323412732292}",20,0,-92.99092329002134,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
101,False,"{'a': 0.25, 'e': 0.3623720178604969}",30,1,-55.01612625394786,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 0}",1
102,False,"{'a': 0.25, 'e': 0.3587482976818919}",30,17,6.146210331643561,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.25, 'e': 0.355160814705073}",20,2,-92.28864079330658,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
104,False,"{'a': 0.25, 'e': 0.35160920655802225}",25,12,-1.481281798899643,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
105,False,"{'a': 0.25, 'e': 0.348093114492442}",25,11,-31.551464669669127,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
106,False,"{'a': 0.25, 'e': 0.3446121833475176}",30,10,-87.21082875005833,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
107,False,"{'a': 0.25, 'e': 0.34116606151404244}",20,13,-0.4292384900761035,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.25, 'e': 0.337754400898902}",20,6,-0.747275100992999,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.25, 'e': 0.334376856889913}",25,0,-106.51854192720026,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
110,False,"{'a': 0.25, 'e': 0.33103308832101386}",20,0,-4.1105120410324885,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
111,False,"{'a': 0.25, 'e': 0.3277227574378037}",25,0,-10.013764625804628,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
112,False,"{'a': 0.25, 'e': 0.3244455298634257}",20,10,-1.9263681360759888,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.25, 'e': 0.3212010745647914}",25,8,28.728592370332738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.25, 'e': 0.3179890638191435}",35,22,-25.354081781594402,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
115,False,"{'a': 0.25, 'e': 0.31480917318095203}",30,16,1.6948920606073807,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
116,False,"{'a': 0.25, 'e': 0.3116610814491425}",25,16,15.450184105135165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.25, 'e': 0.30854447063465107}",30,2,-33.77270719905762,"{0: 24, 1: 2, 2: 0, 3: 1, 4: 1}",1
118,False,"{'a': 0.25, 'e': 0.3054590259283046}",20,2,4.120690521760164,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.25, 'e': 0.30240443566902153}",20,10,-14.822987773651494,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
120,False,"{'a': 0.25, 'e': 0.2993803913123313}",20,0,-34.665721756187345,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
121,False,"{'a': 0.25, 'e': 0.296386587399208}",20,8,7.471382161149019,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.25, 'e': 0.2934227215252159}",20,3,-4.059161404671167,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.25, 'e': 0.29048849430996376}",20,12,13.382465221047905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.25, 'e': 0.2875836093668641}",25,5,-60.8395024897331,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
125,False,"{'a': 0.25, 'e': 0.28470777327319546}",20,0,-26.31289915670205,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
126,False,"{'a': 0.25, 'e': 0.2818606955404635}",30,13,30.69005099714282,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.25, 'e': 0.27904208858505886}",30,16,15.232600485348387,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.25, 'e': 0.2762516676992083}",20,13,0.1553251810259526,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.25, 'e': 0.2734891510222162}",20,0,-105.35198303021939,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
130,False,"{'a': 0.25, 'e': 0.27075425951199406}",30,17,-3.461754254117393,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.25, 'e': 0.2680467169168741}",20,5,-7.031147256721152,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
132,False,"{'a': 0.25, 'e': 0.26536624974770534}",20,0,-63.790258252631716,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
133,False,"{'a': 0.25, 'e': 0.2627125872502283}",20,0,-33.16121721653676,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
134,False,"{'a': 0.25, 'e': 0.26008546137772603}",25,9,10.277024707101145,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.25, 'e': 0.25748460676394874}",25,9,-26.355596277836092,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.25, 'e': 0.2549097606963093}",20,0,-55.560503222839465,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
137,False,"{'a': 0.25, 'e': 0.2523606630893462}",20,7,22.70184147649664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.25, 'e': 0.2498370564584527}",30,9,-51.36222546766568,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 1}",1
