trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.25, 'e': 0.97803091472414827}",25,0,-201.1240283206658,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
43,False,"{'a': 0.25, 'e': 0.97697639420686233}",25,0,-118.62644765740403,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
44,False,"{'a': 0.25, 'e': 0.97589744933060552}",20,0,-77.19878406625267,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
45,False,"{'a': 0.25, 'e': 0.97479410706894332}",20,0,-61.05270430501056,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
46,False,"{'a': 0.25, 'e': 0.97366639500537489}",20,0,-94.16492664809108,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
47,False,"{'a': 0.25, 'e': 0.97251434133264303}",20,0,-179.35722645007218,"{0: 9, 1: 3, 2: 3, 3: 3, 4: 2}",0
48,False,"{'a': 0.25, 'e': 0.97133797485202966}",25,0,-203.69580509598455,"{0: 9, 1: 5, 2: 7, 3: 2, 4: 2}",0
49,False,"{'a': 0.25, 'e': 0.97013732497263538}",20,0,-144.87284239166382,"{0: 9, 1: 4, 2: 3, 3: 3, 4: 1}",0
50,False,"{'a': 0.25, 'e': 0.96891242171064473}",25,0,-209.72162383774344,"{0: 9, 1: 5, 2: 7, 3: 2, 4: 2}",0
51,False,"{'a': 0.25, 'e': 0.96766329568857556}",25,0,-120.86186003111722,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
52,False,"{'a': 0.25, 'e': 0.96638997813451322}",25,0,-204.74000021361326,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
53,False,"{'a': 0.25, 'e': 0.96509250088133025}",20,0,-139.47540583544404,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
54,False,"{'a': 0.25, 'e': 0.96377089636589053}",20,0,-199.9993882555364,"{0: 8, 1: 2, 2: 7, 3: 0, 4: 3}",0
55,False,"{'a': 0.25, 'e': 0.96242519762823797}",20,0,-183.3358953106253,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
56,False,"{'a': 0.25, 'e': 0.96105543831077089}",30,0,-235.13021449714688,"{0: 14, 1: 4, 2: 7, 3: 2, 4: 3}",0
57,False,"{'a': 0.25, 'e': 0.95966165265740111}",30,0,-164.09610591685131,"{0: 14, 1: 3, 2: 12, 3: 0, 4: 1}",0
58,False,"{'a': 0.25, 'e': 0.95824387551269719}",30,0,-274.2249394628749,"{0: 12, 1: 5, 2: 6, 3: 4, 4: 3}",0
59,False,"{'a': 0.25, 'e': 0.9568021423210139}",20,0,-177.27866729297878,"{0: 7, 1: 3, 2: 7, 3: 1, 4: 2}",0
60,False,"{'a': 0.25, 'e': 0.95533648912560598}",25,0,-127.62098379403716,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
61,False,"{'a': 0.25, 'e': 0.95384695256772711}",20,0,-109.70702628596754,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
62,False,"{'a': 0.25, 'e': 0.95233356988571338}",20,0,-178.85720896868827,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
63,False,"{'a': 0.25, 'e': 0.95079637891405322}",30,0,-161.71086667629604,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
64,False,"{'a': 0.25, 'e': 0.94923541808244083}",25,0,-138.5747031904406,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
65,False,"{'a': 0.25, 'e': 0.94765072641481574}",20,0,-141.39248962320508,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
66,False,"{'a': 0.25, 'e': 0.94604234352838701}",30,0,-112.18621218564284,"{0: 17, 1: 6, 2: 5, 3: 2, 4: 0}",0
67,False,"{'a': 0.25, 'e': 0.94441030963264305}",25,0,-127.50021422950512,"{0: 11, 1: 4, 2: 9, 3: 1, 4: 0}",0
68,False,"{'a': 0.25, 'e': 0.94275466552834619}",25,0,-110.42709710201645,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
69,False,"{'a': 0.25, 'e': 0.94107545260651304}",30,0,-174.7621315404428,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
70,False,"{'a': 0.25, 'e': 0.93937271284737889}",20,0,-112.44856432088258,"{0: 8, 1: 3, 2: 8, 3: 1, 4: 0}",0
71,False,"{'a': 0.25, 'e': 0.93764648881934931}",20,0,-111.98001598949158,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
72,False,"{'a': 0.25, 'e': 0.93589682367793481}",25,0,-190.3549093205378,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
73,False,"{'a': 0.25, 'e': 0.93412376116467311}",25,0,-192.20680902269024,"{0: 13, 1: 3, 2: 3, 3: 4, 4: 2}",0
74,False,"{'a': 0.25, 'e': 0.93232734560603447}",20,0,-142.2941450523366,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
75,False,"{'a': 0.25, 'e': 0.93050762191231429}",30,0,-207.29299194447594,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
76,False,"{'a': 0.25, 'e': 0.92866463557651024}",20,0,-184.69221038109214,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
77,False,"{'a': 0.25, 'e': 0.92679843267318474}",20,0,-97.29850452906467,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
78,False,"{'a': 0.25, 'e': 0.92490905985731309}",20,0,-148.6756684441666,"{0: 6, 1: 4, 2: 7, 3: 3, 4: 0}",0
79,False,"{'a': 0.25, 'e': 0.92299656436311728}",20,0,-173.81700053029687,"{0: 8, 1: 6, 2: 3, 3: 0, 4: 3}",0
80,False,"{'a': 0.25, 'e': 0.9210609940028851}",20,0,-72.38966277029989,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
81,False,"{'a': 0.25, 'e': 0.91910239716577469}",25,0,-191.0402889973341,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
82,False,"{'a': 0.25, 'e': 0.91712082281660512}",20,0,-93.52131689104021,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
83,False,"{'a': 0.25, 'e': 0.91511632049463176}",25,0,-242.7950860938292,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 4}",0
84,False,"{'a': 0.25, 'e': 0.91308894031230825}",25,0,-104.56228984702034,"{0: 13, 1: 7, 2: 4, 3: 0, 4: 1}",0
85,False,"{'a': 0.25, 'e': 0.9110387329540337}",30,0,-95.42180925777305,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
86,False,"{'a': 0.25, 'e': 0.90896574967488508}",25,0,-341.40317994477704,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 7}",0
87,False,"{'a': 0.25, 'e': 0.90687004229933665}",25,0,-138.68518848563494,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
88,False,"{'a': 0.25, 'e': 0.90475166321996336}",20,0,-94.66738412870848,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
89,False,"{'a': 0.25, 'e': 0.90261066539613211}",25,0,-180.95644406645943,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
90,False,"{'a': 0.25, 'e': 0.90044710235267689}",20,0,-93.96229183236025,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
91,False,"{'a': 0.25, 'e': 0.89826102817856113}",20,0,-124.672013529478,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
92,False,"{'a': 0.25, 'e': 0.89605249752552518}",20,0,-167.41105095620313,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
93,False,"{'a': 0.25, 'e': 0.89382156560672055}",30,0,-203.94366405152562,"{0: 13, 1: 5, 2: 7, 3: 4, 4: 1}",0
94,False,"{'a': 0.25, 'e': 0.89156828819532896}",20,0,-78.67858871429394,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
95,False,"{'a': 0.25, 'e': 0.88929272162316819}",20,0,-15.229524271178919,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
96,False,"{'a': 0.25, 'e': 0.88699492277928416}",35,6,-89.62862126437174,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 0}",1
97,False,"{'a': 0.25, 'e': 0.88467494910852829}",20,0,-95.94174396232133,"{0: 9, 1: 1, 2: 10, 3: 0, 4: 0}",0
98,False,"{'a': 0.25, 'e': 0.88233285861012145}",20,1,-80.99380652759619,"{0: 10, 1: 6, 2: 2, 3: 0, 4: 1}",1
99,False,"{'a': 0.25, 'e': 0.87996870983620423}",20,0,-97.76310861853872,"{0: 9, 1: 7, 2: 3, 3: 0, 4: 1}",0
100,False,"{'a': 0.25, 'e': 0.87758256189037276}",25,0,-215.14836140838625,"{0: 11, 1: 5, 2: 4, 3: 2, 4: 3}",0
101,False,"{'a': 0.25, 'e': 0.87517447442620133}",20,0,-103.68754469764761,"{0: 9, 1: 6, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.25, 'e': 0.87274450764575129}",20,0,-295.1947145075277,"{0: 6, 1: 3, 2: 5, 3: 0, 4: 6}",0
103,False,"{'a': 0.25, 'e': 0.87029272229806542}",30,0,-234.94002032461032,"{0: 12, 1: 8, 2: 6, 3: 1, 4: 3}",0
