trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
258,False,"{'a': 0.75, 'e': 0.27712087505655758}",20,0,16.713133416337655,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
259,False,"{'a': 0.75, 'e': 0.27231325574917797}",25,0,-2.139520160204777,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.75, 'e': 0.26749882862458735}",20,15,10.196000490101676,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.75, 'e': 0.26267771404321355}",20,9,13.59326588847888,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.75, 'e': 0.25785003253266964}",20,5,14.227596427381535,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.75, 'e': 0.25301590478474223}",30,18,24.176149777152364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.75, 'e': 0.2481754516523729}",20,13,12.637554676286681,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.75, 'e': 0.24332879414663827}",30,18,-5.1123456979840745,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
266,False,"{'a': 0.75, 'e': 0.23847605343372313}",20,0,-34.298514973122636,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
267,False,"{'a': 0.75, 'e': 0.233617350831893}",20,12,-4.311525795006881,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.75, 'e': 0.22875280780845939}",20,12,-26.238421938051566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.75, 'e': 0.22388254597674498}",20,0,15.039053746426442,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
270,False,"{'a': 0.75, 'e': 0.2190066870930415}",25,9,-5.395356650394268,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.75, 'e': 0.21412535305356747}",25,10,2.924733017670097,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
272,False,"{'a': 0.75, 'e': 0.20923866589141926}",25,17,-13.514502103826636,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
273,False,"{'a': 0.75, 'e': 0.20434674777352183}",25,20,9.428500106643986,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.75, 'e': 0.19944972099757285}",35,21,-90.44714217660793,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
275,False,"{'a': 0.75, 'e': 0.19454770798898718}",25,0,-4.681277723239036,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
276,False,"{'a': 0.75, 'e': 0.18964083129783424}",30,11,24.39374592014626,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.75, 'e': 0.18472921359577621}",25,16,15.9677292892317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.75, 'e': 0.17981297767299936}",30,7,-0.89538735696743,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.75, 'e': 0.17489224643514614}",20,16,6.28633000560389,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.75, 'e': 0.16996714290024081}",25,14,11.33920615741723,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.75, 'e': 0.16503779019561562}",30,12,12.095610273614488,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.75, 'e': 0.16010431155483126}",25,15,23.066816681003665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.75, 'e': 0.15516683031459658}",30,16,22.972811481638292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.75, 'e': 0.15022546991168584}",20,12,0.38427882081503695,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.75, 'e': 0.14528035387985133}",30,12,-25.203500080351446,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
286,False,"{'a': 0.75, 'e': 0.14033160584673673}",30,9,-42.46778157341732,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
287,False,"{'a': 0.75, 'e': 0.13537934953078465}",25,3,15.576555569095834,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.75, 'e': 0.13042370873814554}",25,14,18.927449075724603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.75, 'e': 0.12546480735958065}",25,13,24.41210945279678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.75, 'e': 0.12050276936736662}",25,9,-16.05436261263554,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.75, 'e': 0.11553771881219435}",25,0,25.371165413207464,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.75, 'e': 0.11056977982006959}",25,0,13.119542573490666,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
293,False,"{'a': 0.75, 'e': 0.10559907658920793}",20,13,-10.675965986695923,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.75, 'e': 0.10062573338693173}",20,0,0.6741350624631999,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
295,False,"{'a': 0.75, 'e': 0.095649874546561542}",25,18,11.697793457228865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.75, 'e': 0.09067162446430968}",20,8,22.796124326733988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.75, 'e': 0.08569110759616845}",20,11,6.079871839276953,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.75, 'e': 0.08070844845480063}",20,12,14.478890552263948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.75, 'e': 0.075723771606424767}",20,9,16.707912473065964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.75, 'e': 0.070737201667702906}",25,4,28.780901366037725,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.75, 'e': 0.065748863302623362}",25,10,-16.958482551131315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
302,False,"{'a': 0.75, 'e': 0.060758881219385899}",20,8,12.69517033145168,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.75, 'e': 0.055767380167282242}",25,17,13.429714041576023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.75, 'e': 0.050774484933579181}",20,16,8.572145523718905,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
