trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
273,False,"{'a': 0.75, 'e': 0.065219289668127525}",20,8,16.709456674214653,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.75, 'e': 0.06457034689316847}",25,6,-31.2160065351508,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.75, 'e': 0.06392786120670757}",25,11,2.0346361659038266,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.75, 'e': 0.063291768359640704}",25,12,21.28313472388108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.75, 'e': 0.062662004742153152}",20,12,12.631762635382938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.75, 'e': 0.06203850737735829}",20,1,27.64826148107169,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.75, 'e': 0.061421213915000127}",20,13,15.952579491460224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.75, 'e': 0.060810062625217952}",25,11,16.938463851684485,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.75, 'e': 0.060204992392373542}",25,14,22.33373415430078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.75, 'e': 0.059605942708939368}",20,16,8.03207772445932,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.75, 'e': 0.059012853669447841}",20,15,11.20532783498671,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.75, 'e': 0.058425665964500828}",20,12,12.908868562184914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.75, 'e': 0.057844320874838456}",20,1,28.681548886213502,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.75, 'e': 0.057268760265467358}",20,13,10.811132364554451,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.75, 'e': 0.056698926579846903}",30,12,16.528807462095713,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.75, 'e': 0.056134762834133725}",20,6,-18.812427460259446,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
289,False,"{'a': 0.75, 'e': 0.055576212611483058}",20,14,13.069524157076744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.75, 'e': 0.055023220056407231}",20,8,5.900044173234237,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.75, 'e': 0.054475729869189859}",20,7,25.37861464293725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.75, 'e': 0.053933687300356019}",20,0,13.750692577016295,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
293,False,"{'a': 0.75, 'e': 0.053397038145197084}",20,13,7.953249582113893,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.75, 'e': 0.052865728738350368}",20,9,21.661912463000796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.75, 'e': 0.052339705948432381}",35,24,18.83518502488655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.75, 'e': 0.051818917172725833}",20,4,9.085616329890092,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
297,False,"{'a': 0.75, 'e': 0.051303310331919108}",25,17,15.057412938445896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.75, 'e': 0.050792833864898503}",30,12,35.54399267667941,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.75, 'e': 0.050287436723591865}",30,17,25.208357125829295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.75, 'e': 0.049787068367863944}",35,18,24.156155793765137,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,6,25.600654718833127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,17,38.62444744787311,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
