trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
59,False,"{'a': 0.25, 'e': 0.99988834665937043}",30,0,-182.57831550304292,"{0: 12, 1: 6, 2: 10, 3: 1, 4: 1}",0
60,False,"{'a': 0.25, 'e': 0.9998766054240138}",25,0,-180.42079722638277,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
61,False,"{'a': 0.25, 'e': 0.99986362967292053}",25,0,-257.79098645296057,"{0: 7, 1: 9, 2: 4, 3: 1, 4: 4}",0
62,False,"{'a': 0.25, 'e': 0.9998492896419402}",20,0,-84.98878513475668,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
63,False,"{'a': 0.25, 'e': 0.99983344193522261}",20,0,-176.09838686926955,"{0: 7, 1: 4, 2: 6, 3: 1, 4: 2}",0
64,False,"{'a': 0.25, 'e': 0.99981592809503661}",30,0,-200.2954237872719,"{0: 17, 1: 5, 2: 3, 3: 2, 4: 3}",0
65,False,"{'a': 0.25, 'e': 0.9997965730219448}",25,0,-192.11058412812358,"{0: 11, 1: 3, 2: 7, 3: 2, 4: 2}",0
66,False,"{'a': 0.25, 'e': 0.99977518322976666}",25,0,-152.75173905462617,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
67,False,"{'a': 0.25, 'e': 0.99975154491816065}",25,0,-140.32139599363128,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 1}",0
68,False,"{'a': 0.25, 'e': 0.99972542184389868}",20,0,-112.05984653801383,"{0: 8, 1: 2, 2: 9, 3: 1, 4: 0}",0
69,False,"{'a': 0.25, 'e': 0.99969655296997106}",25,0,-167.5249258453048,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
70,False,"{'a': 0.25, 'e': 0.99966464986953352}",25,0,-258.25765605444366,"{0: 9, 1: 4, 2: 7, 3: 1, 4: 4}",0
71,False,"{'a': 0.25, 'e': 0.99962939385937355}",20,0,-184.5345491245316,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
72,False,"{'a': 0.25, 'e': 0.99959043283501392}",20,0,-104.68697019960081,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
73,False,"{'a': 0.25, 'e': 0.9995473777767595}",30,0,-203.93707085168606,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
74,False,"{'a': 0.25, 'e': 0.9994997988929204}",30,0,-224.46264618767003,"{0: 13, 1: 9, 2: 4, 3: 0, 4: 4}",0
75,False,"{'a': 0.25, 'e': 0.9994472213630764}",30,0,-215.46230375679613,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",0
76,False,"{'a': 0.25, 'e': 0.99938912064056562}",20,0,-128.39177748248477,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
77,False,"{'a': 0.25, 'e': 0.99932491726936712}",20,0,-179.96010557202504,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
78,False,"{'a': 0.25, 'e': 0.99925397116616332}",20,0,-107.48623394962237,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
79,False,"{'a': 0.25, 'e': 0.99917557531360168}",20,0,-197.0821306393028,"{0: 3, 1: 4, 2: 10, 3: 2, 4: 1}",0
80,False,"{'a': 0.25, 'e': 0.9990889488055994}",20,0,-184.9473059456817,"{0: 7, 1: 6, 2: 4, 3: 0, 4: 3}",0
81,False,"{'a': 0.25, 'e': 0.9989932291799144}",25,0,-248.48530410206178,"{0: 8, 1: 3, 2: 10, 3: 1, 4: 3}",0
82,False,"{'a': 0.25, 'e': 0.99888746396713968}",25,0,-150.40888316765026,"{0: 12, 1: 6, 2: 5, 3: 0, 4: 2}",0
83,False,"{'a': 0.25, 'e': 0.99877060137872253}",25,0,-122.81695903057029,"{0: 12, 1: 8, 2: 3, 3: 1, 4: 1}",0
84,False,"{'a': 0.25, 'e': 0.9986414800495711}",20,0,-97.1105365547756,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
85,False,"{'a': 0.25, 'e': 0.99849881774326299}",20,0,-256.3308126704755,"{0: 5, 1: 8, 2: 2, 3: 0, 4: 5}",0
86,False,"{'a': 0.25, 'e': 0.99834119891982553}",20,0,-107.42646906006198,"{0: 10, 1: 3, 2: 4, 3: 3, 4: 0}",0
87,False,"{'a': 0.25, 'e': 0.99816706105750719}",20,0,-82.58872999395027,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
88,False,"{'a': 0.25, 'e': 0.9979746796109501}",30,0,-162.16384187729776,"{0: 16, 1: 6, 2: 5, 3: 1, 4: 2}",0
89,False,"{'a': 0.25, 'e': 0.99776215147872371}",30,0,-304.3129694102124,"{0: 12, 1: 6, 2: 6, 3: 1, 4: 5}",0
